iter,elapsed_s,global_best_len,iter_best_len,iter_mean_len,iter_worst_len
524,9.84474,33473.2,34272.3,41733.8,52996
525,9.86296,33473.2,35522.8,41191.5,49399
526,9.88103,33473.2,34474.6,41679.3,50048.8
527,9.89925,33473.2,36855.6,41759.9,54112.6
528,9.91739,33473.2,34951.9,41657.4,53155.3
529,9.93537,33473.2,35443.1,41392.5,53200
530,9.95298,33473.2,35468.2,41346.4,52775.4
531,9.97097,33473.2,35709.4,41358.1,50335.2
532,9.98869,33473.2,35889.1,41256.9,50157.4
533,10.0064,33473.2,34210.4,41524.6,50218.5
534,10.0239,33473.2,34971.7,41469.6,51309.5
535,10.0418,33473.2,34369.5,41511.5,59272.1
536,10.0598,33473.2,36350.6,41848.1,50256.8
537,10.0775,33473.2,35430.3,41338.8,51306.6
538,10.0956,33473.2,36003.6,41658.4,57973.1
539,10.1138,33473.2,35330,41811.9,54575
540,10.1318,33473.2,35131.2,41558.9,50798
541,10.1497,33473.2,35819.9,41942.7,52695.3
542,10.1679,33473.2,35483.3,41780.5,51135.9
543,10.1858,33473.2,36166.3,41843,49523.6
544,10.2039,33473.2,35030.7,41624,52436.2
545,10.2217,33473.2,36340.3,41636.7,52119.2
546,10.24,33473.2,36272,41904.7,49696.9
547,10.2577,33473.2,35659.5,42041.1,50587.8
548,10.2758,33473.2,36241.8,42098.8,54846
549,10.2935,33473.2,35326.4,42013.1,51841.7
550,10.3118,33473.2,35566.2,42013.5,51204.9
551,10.3299,33473.2,35339.2,42148.1,54940.2
552,10.348,33473.2,35730.1,42072.1,51772.9
553,10.3664,33473.2,34957.6,41864.9,50067
554,10.3846,33473.2,34858.9,42268.5,52577.3
555,10.4029,33473.2,36255.9,42485.5,55356.3
556,10.4215,33473.2,36698.3,41927.5,49704.2
557,10.4397,33473.2,35198.5,42039.8,50829.9
558,10.458,33473.2,36020.6,42203,51173.4
559,10.4764,33473.2,36372.3,42476.4,53827.4
560,10.4948,33473.2,35955.1,42000.7,50524.8
561,10.5133,33473.2,35474,42386.3,52941.6
562,10.5314,33473.2,35620.9,41800.6,49886.2
563,10.5495,33473.2,34891.6,41419.3,53640.7
564,10.5677,33473.2,35104.2,41690.1,49973.6
565,10.5861,33473.2,36512.8,41964.5,54701.1
566,10.6041,33473.2,35297.5,41714.9,53775.2
567,10.6225,33473.2,34880.8,42201.7,57692.4
568,10.6408,33473.2,35606.8,42204.2,52826
569,10.659,33473.2,35675.7,41969.3,50265.5
570,10.6776,33473.2,35073.6,42155.6,54230.4
571,10.6958,33473.2,35647.4,42121.4,51528.9
572,10.7145,33473.2,34416,42346,57146.3
573,10.7326,33473.2,35363.7,42295,49664.7
574,10.7507,33473.2,36210.9,42381.9,51750.7
575,10.7687,33473.2,35675.5,41882.5,49818.1
576,10.7869,33473.2,35058.3,41752.4,52785.3
577,10.8054,33473.2,36199.6,41939.9,61362.1
578,10.8241,33473.2,35356.3,42377.9,52625.1
579,10.8423,33473.2,35141.1,42018.8,49539.6
580,10.8608,33473.2,35559.8,41995.3,51732.1
581,10.8796,33473.2,35608.3,42155.2,52891.8
582,10.8977,33473.2,36014.6,42031.7,58967.1
583,10.9157,33473.2,34713.7,41997.8,54068.2
584,10.9341,33473.2,35024.5,42036.3,51922.8
585,10.9525,33473.2,35644.8,42458.9,51120.5
586,10.971,33473.2,35506.5,42226.7,53968.4
587,10.9901,33473.2,35665.9,42297.4,52751
588,11.0081,33473.2,35998.8,42303,53290.8
589,11.0266,33473.2,35672,42385.7,52274.3
590,11.0448,33473.2,36274.4,42168,50538.5
591,11.0632,33473.2,34630.1,42423,50516.5
592,11.0817,33473.2,35386.7,42388.4,52197
593,11.0999,33473.2,36003.5,41802.8,52769.5
594,11.118,33473.2,35717.2,42222.6,51788
595,11.1363,33473.2,35422.9,41951.6,50225.9
596,11.1547,33473.2,36060.1,42204.3,53299.6
597,11.1732,33473.2,35684.4,42037.9,51833.5
598,11.1914,33473.2,35615.3,42398.7,53542.8
599,11.2099,33473.2,35116.4,42233,52027.3
600,11.2284,33473.2,34116.1,42435.5,52980.9
601,11.2467,33473.2,36358.7,42463.9,54259
602,11.2652,33473.2,36965.2,42667.1,51726.4
603,11.2838,33473.2,36302.4,42095.1,54041.8
604,11.3023,33473.2,35919.1,42511.4,51862.3
605,11.3207,33473.2,35238.7,42481.6,57010.5
606,11.339,33473.2,37064.6,42105.2,51786.8
607,11.3573,33473.2,36294.8,42275.9,50420.9
608,11.3758,33473.2,35587.8,42412.8,53030.9
609,11.3941,33473.2,36420.1,42186.8,51070.9
610,11.4125,33473.2,35281.1,42403.9,54059.7
611,11.4309,33473.2,36185.8,42328.6,57175
612,11.4495,33473.2,35360.7,42094.8,49781.7
613,11.4679,33473.2,35519.6,42186.6,51144.2
614,11.4865,33473.2,34738.7,42116.3,52522.1
615,11.5048,33473.2,36422.7,42637,52126.1
616,11.5229,33473.2,34713.4,42339.5,53993.9
617,11.541,33473.2,36214.3,42513.6,51999.3
618,11.5595,33473.2,34575.2,42053.8,51055.5
619,11.578,33473.2,35567.7,42279,51934.9
620,11.5963,33473.2,35572.5,42238.2,50965.6
621,11.6146,33473.2,34899.7,42402.8,50663.1
622,11.633,33473.2,36853.3,42138.4,54182.6
623,11.6515,33473.2,36228.4,42255.1,51108.1
624,11.6701,33473.2,35393.3,42450.1,51820.5
625,11.6883,33473.2,35752.7,42286,52575
626,11.7068,33473.2,36156.5,42525.4,51690.7
627,11.7253,33473.2,34758.5,42517.3,50299.4
628,11.7438,33473.2,35652.2,42645.2,50948.7
629,11.7623,33473.2,35679.2,42439.8,57449
630,11.7805,33473.2,35004.3,42291,53391.6
631,11.799,33473.2,35564.7,42208.5,49750.3
632,11.8175,33473.2,36229.6,42933.7,52149.5
633,11.8359,33473.2,35405.7,42119.2,53484.9
634,11.8546,33473.2,34727.8,42594.6,51546.1
635,11.873,33473.2,35427.4,42159.1,50748.4
636,11.8914,33473.2,34935.1,42450.2,55032
637,11.9099,33473.2,36404.1,42912.8,56366.8
638,11.9282,33473.2,35500.9,42461.5,52379.5
639,11.9468,33473.2,36782.9,42431.7,52605.9
640,11.9653,33473.2,36548,42297.1,52400
641,11.9838,33473.2,35975.6,42023.7,55490.7
642,12.0024,33473.2,35033.2,42179,50610.2
643,12.0205,33473.2,35169.8,41899.8,50013.1
644,12.0391,33473.2,36638.5,42426.1,49814.6
645,12.0576,33473.2,35905.8,42066.5,51585.7
646,12.076,33473.2,36006,42033.4,53608.2
647,12.094,33473.2,36739.2,42344.4,51523.3
648,12.1124,33473.2,34866.6,41891.4,51274.4
649,12.1306,33473.2,34650.3,42575.1,52631.5
650,12.1491,33473.2,35025.3,42205.6,52099
651,12.1673,33473.2,35224.7,42206.2,53501.9
652,12.1858,33473.2,35709.9,42667.2,54136.9
653,12.2044,33473.2,36057.2,42532.9,51863.9
654,12.2227,33473.2,35780.9,42060,51287.3
655,12.2408,33473.2,35756.8,42152.5,51798.2
656,12.2598,33473.2,35052.9,42260.9,54167.7
657,12.278,33473.2,35890,42193.4,54210.5
658,12.2963,33473.2,36709.5,41893.9,51704.6
659,12.3146,33473.2,35044.2,42025.7,53293.3
660,12.3331,33473.2,36933.1,42394.8,51193.7
661,12.3516,33473.2,36465.5,42044.6,51461.2
662,12.37,33473.2,35753.3,41823.9,52710
663,12.3883,33473.2,36555,42162.7,53064
664,12.4068,33473.2,35784.4,42562.5,50518
665,12.4252,33473.2,36069.9,41846.2,53692.5
666,12.4436,33473.2,36223.9,42121.6,51039.9
667,12.462,33473.2,35314,42085.8,50496.9
668,12.4803,33473.2,36519.4,42281.1,50887
669,12.4989,33473.2,35900.9,42170.2,50984.1
670,12.5173,33473.2,36363.4,42473.2,52968.2
671,12.5356,33473.2,35768.8,42374.9,51506.7
672,12.5541,33473.2,35912.5,42421.5,53661.2
673,12.5723,33473.2,35720.9,42228.6,50445
674,12.5908,33473.2,37206.5,42912.9,53925.6
675,12.6092,33473.2,36503.3,42323.6,50363.5
676,12.6278,33473.2,35526.4,42272.5,52919.6
677,12.646,33473.2,35717.7,42473.9,52262.3
678,12.6647,33473.2,35681.7,42956.7,52424.7
679,12.6829,33473.2,34813.4,42228,51793.3
680,12.7013,33473.2,36000.6,42516.6,54743.6
681,12.7196,33473.2,35584.8,42347.2,49845.6
682,12.738,33473.2,34182.1,42459.3,51079.3
683,12.7565,33473.2,36826.1,42801.2,53355.3
684,12.7748,33473.2,34595.7,42740.5,52417.9
685,12.7933,33473.2,35686.1,42638.4,53347
686,12.8118,33473.2,35624.1,42192.6,51196.7
687,12.8298,33473.2,35309,42299.2,53787.4
688,12.8482,33473.2,35498.2,42455.8,52938.9
689,12.8668,33473.2,36434.7,42608.7,52096.5
690,12.8847,33473.2,35952.5,42335,50737.2
691,12.9033,33473.2,36506.8,42549.3,51891.1
692,12.9217,33473.2,35524.5,42334.9,55247.6
693,12.9403,33473.2,36146.1,42313.2,50819.9
694,12.9587,33473.2,36594.5,42422,52849.7
695,12.977,33473.2,36435.4,41843.9,50788
696,12.9955,33473.2,34945.1,42331.4,55808.9
697,13.014,33473.2,35633.9,42082.4,50026.8
698,13.032,33473.2,34892.5,42182.2,51445.5
699,13.0497,33473.2,35912.6,42172.3,50164.7
700,13.0683,33473.2,36309.6,42649.6,54261.6
701,13.0866,33473.2,35194.6,42498,53816.5
702,13.1051,33473.2,35859.3,42429.6,51621.3
703,13.1232,33473.2,34384.7,42250.8,51086.6
704,13.1413,33473.2,34330.9,42016.1,53345.1
705,13.1592,33473.2,35317.3,42077.1,53893.1
706,13.1776,33473.2,35897.2,42118.9,50248.9
707,13.196,33473.2,35515,42182.1,53900.2
708,13.2146,33473.2,35972.3,42179.1,53745
709,13.2331,33473.2,36481.2,42763.6,55041.1
710,13.2515,33473.2,36168.7,42374.5,51519.9
711,13.2697,33473.2,35021,42483.2,52927.8
712,13.2881,33473.2,36190.9,42679,52644.1
713,13.3063,33473.2,36664.6,42738.2,55527.1
714,13.3243,33473.2,34707.6,42635.8,53777.1
715,13.3425,33473.2,34907.1,42231.4,51100.6
716,13.3608,33473.2,36658.7,42546.6,52149.4
717,13.3791,33473.2,35132.8,42523.3,54267.5
718,13.3973,33473.2,35776.3,42629.5,54066.1
719,13.4156,33473.2,35122.1,42928.5,54419.6
720,13.4339,33473.2,36444,42769.9,56155.5
721,13.4521,33473.2,35745.4,42466.1,52428.6
722,13.4702,33473.2,35649,42651.4,53160.9
723,13.4883,33473.2,35891.4,42252,54499.7
724,13.5067,33473.2,35589.1,42547.8,58201.5
725,13.5251,33473.2,35966.1,42864.1,52636.5
726,13.5435,33473.2,36835.3,43135.4,54508.7
727,13.5615,33473.2,35262.5,42582.9,53908.3
728,13.5797,33473.2,36367.9,43222.3,51334.7
729,13.5981,33473.2,35891.7,43078.5,55013.9
730,13.616,33473.2,37173.9,42999.4,54859.8
731,13.6341,33473.2,36660.1,43128.7,54763.8
732,13.652,33473.2,36490,42905.8,53478.9
733,13.67,33473.2,36647.6,43015.7,52602.2
734,13.6882,33473.2,34810.5,42929.7,52497.5
735,13.7061,33473.2,35667.2,42756.3,52833.1
736,13.7244,33473.2,35553.2,42499.6,57295.4
737,13.7424,33473.2,36500.1,42505.1,54468.4
738,13.7606,33473.2,36570.6,42874.4,52736.3
739,13.7787,33473.2,35589,43003.4,54858.8
740,13.7968,33473.2,36275.9,42887.1,56543.8
741,13.8152,33473.2,34968.7,42771.1,51138.1
742,13.8332,33473.2,35710.2,42851.7,53837.9
743,13.8512,33473.2,35514.1,42629.2,52282.1
744,13.8695,33473.2,36920.1,42705.4,52599.3
745,13.8876,33473.2,36226.1,42598.1,51658.5
746,13.9056,33473.2,35648.6,42617,51948.3
747,13.9236,33473.2,35636.8,42848.9,53408.9
748,13.9416,33473.2,36350.1,42513,54264.7
749,13.9598,33473.2,35970.3,42929,53176.5
750,13.9778,33473.2,36066.9,42769.3,52990.4
751,13.9959,33473.2,35594,42813.8,51664.7
752,14.014,33473.2,36688.5,42477.4,52275.4
753,14.0322,33473.2,34914.7,42734.7,53964.3
754,14.0503,33473.2,36087.9,42224.4,52884.4
755,14.0682,33473.2,35418.5,42362.8,52756.1
756,14.0865,33473.2,34923.4,42754.6,55481.3
757,14.1047,33473.2,36592.5,42819.9,50732.4
758,14.123,33473.2,35580.7,42708.6,53217.9
759,14.1413,33473.2,35210.5,42541.9,53440.4
760,14.1595,33473.2,35139,42685.9,58029.1
761,14.1775,33473.2,34386.8,42839.7,54815.2
762,14.1955,33473.2,33962,42160.2,54326.2
763,14.2135,33473.2,35673.2,42618.6,51629.1
764,14.2316,33473.2,36234.1,42493.9,53362
765,14.2499,33473.2,36612.4,43034.4,55701.7
766,14.2681,33473.2,35952.3,42975.8,52962.1
767,14.2864,33473.2,36176.6,43190.4,53073.7
768,14.3046,33473.2,35487.4,43024.1,52988.1
769,14.323,33473.2,36159.3,43097.8,54823.3
770,14.3413,33473.2,37602.6,42935.4,52981.5
771,14.3594,33473.2,35646,42782.1,50213.7
772,14.3778,33473.2,36693.3,42838.6,53552.2
773,14.396,33473.2,35691.1,42604.3,52275.9
774,14.4143,33473.2,36465.5,42792.8,54997.7
775,14.4326,33473.2,36654.7,43018.9,54457.7
776,14.4509,33473.2,36729,42832.1,51804.3
777,14.4692,33473.2,37168.6,43122.2,54284.4
778,14.4874,33473.2,36620.3,42833,52108
779,14.5053,33473.2,36912.4,42589.2,51588.6
780,14.5234,33473.2,35570.8,43133.4,52397.1
781,14.5415,33473.2,36903.5,43069.1,53214.6
782,14.5597,33473.2,35511.3,43032,55436
783,14.5778,33473.2,36225.3,43209.7,54703.4
784,14.5963,33473.2,36795.4,43088.8,50840.6
785,14.6143,33473.2,36330.7,42664.3,52009.8
786,14.6325,33473.2,36232,43003.2,56505.4
787,14.6507,33473.2,37067.3,42978.4,53378.6
788,14.6687,33473.2,34605,42562.6,55435.1
789,14.6869,33473.2,37362.5,42776.6,51116
790,14.7051,33473.2,36108.3,43068.9,51930.7
791,14.7233,33473.2,36858.3,43010.9,53688.8
792,14.7415,33473.2,36453.2,43041.9,52465.2
793,14.7602,33473.2,36316.5,43326.3,54442.8
794,14.7798,33473.2,36326.6,43197.5,52689.7
795,14.7986,33473.2,36247.9,43366.8,53170.6
796,14.8181,33473.2,35886.4,42932.3,50367
797,14.8362,33473.2,36331.8,42489.6,50918.9
798,14.8549,33473.2,37045.9,43017.5,52336
799,14.8734,33473.2,36340.4,42660,50503.9
800,14.8918,33473.2,35375.4,43016.6,52432.8
801,14.9103,33473.2,36070.5,42861,52261.8
802,14.9286,33473.2,36355.3,42812.9,53481.3
803,14.9473,33473.2,34773.9,42988.3,52344.2
804,14.9657,33473.2,35085.5,42841.8,53199.6
805,14.9839,33473.2,35637,42905.1,51509.8
806,15.002,33473.2,35689.7,42378.2,52761.2
807,15.0201,33473.2,36440.9,42841.7,52777.1
808,15.0383,33473.2,34397.3,42931.8,53357.9
809,15.0564,33473.2,36336.1,42813.2,54064.8
810,15.0748,33473.2,36238.6,43137.2,51909
811,15.0929,33473.2,35396.6,42977.8,51864.8
812,15.1111,33473.2,35651.7,43166.4,51915.4
813,15.1291,33473.2,34626.3,42964.5,53555.2
814,15.1477,33473.2,36199.2,43175.8,55509.4
815,15.1659,33473.2,34966.5,43120,53619.8
816,15.1839,33473.2,34899.2,43144.3,53136
817,15.202,33473.2,37154.7,43007.6,54920.6
818,15.2211,33473.2,36398.6,42846.8,55599.9
819,15.2394,33473.2,35983,43055.5,52743
820,15.2574,33473.2,35717.3,42756,52266.1
821,15.2755,33473.2,36156.7,42877.1,51626.9
822,15.2938,33473.2,36452.8,42947.1,54557.8
823,15.3119,33473.2,36317.5,42913.4,57492.4
824,15.33,33473.2,35516.8,43110,55821.6
825,15.3477,33473.2,34833.6,42365.3,50887.4
826,15.3659,33473.2,36328.7,42752.9,54169.3
827,15.3839,33473.2,37038.6,42677.5,50080.4
828,15.402,33473.2,35382.9,42819.2,54160.7
829,15.4204,33473.2,36144.2,42780.2,52257.2
830,15.4383,33473.2,37042.6,42763.4,52239.2
831,15.4564,33473.2,37040,42950.5,51104.5
832,15.4745,33473.2,35783.4,42866.3,52536.2
833,15.4924,33473.2,36502.7,42657.1,51264.2
834,15.5105,33473.2,35732.3,43089.1,53207.9
835,15.5287,33473.2,35588.4,42616.8,51491.4
836,15.547,33473.2,35834,43218.7,56519.3
837,15.5651,33473.2,34249.4,42870.7,52253.8
838,15.5832,33473.2,36885.3,42789.3,51469.1
839,15.6012,33473.2,36051.5,42856.6,54161
840,15.6195,33473.2,34938.2,42715.2,54074.3
841,15.6378,33473.2,35980.4,42736.8,53920.7
842,15.6561,33473.2,34398,42401.8,58923.1
843,15.6747,33473.2,36731.7,43047.7,56850.2
844,15.693,33473.2,35846.9,42216.2,51018.6
845,15.7114,33473.2,35142.1,42609.1,56582.2
846,15.7296,33473.2,36213.5,42604,51039.9
847,15.7478,33473.2,35147.1,42225.2,51844.2
848,15.7663,33473.2,35819,42848.7,51059
849,15.7847,33473.2,36089.8,42432.1,52508.3
850,15.8031,33473.2,35831,42501.7,51549.2
851,15.8215,33473.2,35663.6,42701.4,51990
852,15.8395,33473.2,35845.9,42641.2,55255.2
853,15.8575,33473.2,35461.7,42743.2,55279.5
854,15.8758,33473.2,34991.5,42688.5,50586.5
855,15.8941,33473.2,35465.1,42278.9,53426.6
856,15.9124,33473.2,36300.7,42428.3,53015.6
857,15.9308,33473.2,36572.7,42707.2,57347.9
858,15.949,33473.2,35249.1,42582.2,51785.1
859,15.9671,33473.2,35617.1,42365.1,53194.7
860,15.9855,33473.2,36284.3,42734.4,53742.1
861,16.0039,33473.2,35559.5,42865.7,54272.4
862,16.0221,33473.2,36401.5,42831.1,53129.4
863,16.0406,33473.2,35850.8,42968.2,52900.2
864,16.059,33473.2,36209.3,42672.6,55055.2
865,16.0773,33473.2,35442.5,42679,52605.1
866,16.0956,33473.2,35978.7,42937.9,51766
867,16.1138,33473.2,34553.3,42744.3,51134.8
868,16.132,33473.2,35219.1,42631.3,53497.1
869,16.1503,33473.2,34968.9,42600.2,53458.7
870,16.1686,33473.2,34608.5,42245.4,49882.1
871,16.187,33473.2,36333.8,42700.1,52787.7
872,16.2052,33473.2,34944.7,42519,51166.2
873,16.2235,33473.2,35172.5,42361.9,51721
874,16.2417,33473.2,35594,42436.9,53657.5
875,16.2601,33473.2,35382.9,42232.6,54338.9
876,16.2786,33473.2,37118.4,42647,51241.7
877,16.2966,33473.2,34629,42353.1,51533.3
878,16.3151,33473.2,34005.8,42511.5,49944.2
879,16.3334,33473.2,34173.2,42264.6,52603.1
880,16.3516,33473.2,35788.8,42196.6,52023.9
881,16.3706,33473.2,36024.8,42792.1,53503.9
882,16.3888,33473.2,34964.7,42553.2,52742.9
883,16.4082,33473.2,36192,42683.9,53413.3
884,16.4264,33473.2,34683.8,42605.3,52758.7
885,16.4446,33473.2,35365.5,42648.2,51687.2
886,16.4628,33473.2,35885.9,42494.2,52164.1
887,16.4813,33473.2,36046.6,42491.1,57733.5
888,16.4999,33473.2,35340.4,42311.8,51502.9
889,16.518,33473.2,34100.9,42737.8,53802.2
890,16.5365,33473.2,35899,42771.3,55160.7
891,16.5547,33473.2,36459.8,42586.4,55446.7
892,16.5729,33473.2,34985.2,42617.7,52106.2
893,16.591,33473.2,34695.1,42691.5,54758.9
894,16.6094,33473.2,35398.7,42551.4,55360.1
895,16.6278,33473.2,35676.8,42736.3,54051.3
896,16.6462,33473.2,35828.3,42795.1,54857.5
897,16.6644,33473.2,35278.6,42410.5,50946.5
898,16.6829,33473.2,34578.6,42603.7,56529.6
899,16.7014,33473.2,34692.2,42675.1,54150
900,16.7197,33473.2,35387.6,42527.1,55676.4
901,16.7381,33473.2,35088.6,42743.2,52507.7
902,16.7564,33473.2,35407.2,42690,53778.1
903,16.7746,33473.2,34221.7,42493,55177.4
904,16.7928,33473.2,35133.2,42497.8,54368.8
905,16.8111,33473.2,35679.8,42489.9,51448.7
906,16.8293,33473.2,36044.4,42454.5,54659
907,16.8477,33473.2,35597.5,42584.2,52046.4
908,16.866,33473.2,35360,42973,51809.8
909,16.8844,33473.2,35455.6,42768.5,52243
910,16.9028,33473.2,36102.6,42786.5,56125.4
911,16.9214,33473.2,34383.8,43048.1,58009.1
912,16.9398,33473.2,34855.4,42751.8,55108.6
913,16.9581,33473.2,37162.6,42973.4,55338.7
914,16.9764,33473.2,36959,42774.8,51892.1
915,16.9945,33473.2,34682.9,42559,52431.6
916,17.0128,33473.2,36228.9,42703.8,51242.7
917,17.0312,33473.2,35748.9,42611.7,57293.9
918,17.0496,33473.2,35809.3,42710.7,54986.1
919,17.0678,33473.2,36892.5,42427.5,54975.6
920,17.0862,33473.2,34889.4,42603.5,52915.2
921,17.1047,33473.2,35393.5,42695.1,51808.5
922,17.1232,33473.2,35882.1,42808.2,51876.2
923,17.1414,33473.2,36111.4,42880.6,53492
924,17.16,33473.2,36244,43158.7,52432.4
925,17.1782,33473.2,35879.4,42597.7,52034.7
926,17.1965,33473.2,35735.2,42695.1,52052.4
927,17.2149,33473.2,35808.9,42962.1,54103.5
928,17.2332,33473.2,35164.1,42934.5,54061.8
929,17.2515,33473.2,34969.6,42829.1,52528.7
930,17.2698,33473.2,36021.8,42725.6,52664.8
931,17.2882,33473.2,34868.9,42714.4,51698.6
932,17.3066,33473.2,36629.5,42622.7,52097.8
933,17.3249,33473.2,34311.4,42927.5,51883.3
934,17.3432,33473.2,35352.7,42614,51701.5
935,17.3613,33473.2,36177.4,42673.6,52633.1
936,17.3798,33473.2,36226.6,42191.1,54804.5
937,17.3983,33473.2,35389.6,42568.8,52173.3
938,17.4168,33473.2,35286.5,42629.2,50947.4
939,17.4351,33473.2,34908,42679.8,51735.6
940,17.4539,33473.2,34735.2,42722.4,52635.9
941,17.4725,33473.2,34429.9,42569.2,52631.2
942,17.4912,33473.2,34408.3,42440.9,51239.1
943,17.5096,33473.2,35307,42117.9,54081.3
944,17.528,33473.2,35371.2,42194.1,53181.8
945,17.5464,33473.2,36673.8,42311.5,53387.4
946,17.5652,33473.2,36066.5,42419,52856.5
947,17.5837,33473.2,36521.8,42575.8,53221
948,17.6017,33473.2,35581.1,42294.1,55310.7
949,17.6199,33473.2,35847.2,42172.3,50533.3
950,17.6383,33473.2,35536.4,42771.3,53003.7
951,17.6567,33473.2,35481,42209.9,49913.8
952,17.6748,33473.2,34868.9,42157.5,53752.5
953,17.6935,33473.2,36804.8,42891.6,53863
954,17.7122,33473.2,36609.1,42888.5,53536.7
955,17.7307,33473.2,34572.1,42860.7,52134
956,17.7494,33473.2,34811.2,42672.3,50609
957,17.7675,33473.2,35910.7,42872.2,53628.2
958,17.7859,33473.2,35571.6,42759.9,51812.7
959,17.8043,33473.2,35906.8,42773.5,52748.3
960,17.8229,33473.2,34907.7,42436.5,51917.8
961,17.8414,33473.2,36574.9,42673,53698.1
962,17.8602,33473.2,35125.5,42684.7,53875
963,17.8787,33473.2,35432.6,43083.2,53296.4
964,17.8975,33473.2,34278.8,42843.2,52510.1
965,17.9163,33473.2,37304.7,42933,51253.2
966,17.9356,33473.2,35040.4,42741.9,54881.4
967,17.9547,33473.2,36505.2,42909.1,56165.1
968,17.9736,33473.2,36706.6,42714.2,54899.6
969,17.9926,33473.2,35820.6,42519.9,51072.6
970,18.0112,33473.2,34869.5,42788.8,55387.5
971,18.03,33473.2,36827.2,42878,51556.6
972,18.0486,33473.2,35953,42771.8,51757
973,18.0678,33473.2,36258.3,42781.5,52309.4
974,18.0863,33473.2,35429.5,42495.6,53728.8
975,18.1056,33473.2,35878.9,43082.7,53495
976,18.1248,33473.2,36653.9,43112.2,52498
977,18.1434,33473.2,35355,42820.7,52121.3
978,18.1624,33473.2,35556.7,42958.8,53591.3
979,18.1811,33473.2,35058.5,42920.4,55705.7
980,18.1998,33473.2,35333.2,43105.8,57866.6
981,18.2184,33473.2,34603.6,42567.7,53313.7
982,18.2369,33473.2,36424.7,42830.1,52190.7
983,18.2556,33473.2,36520.7,43293.3,52428.9
984,18.2742,33473.2,37815.2,43169.9,52956.1
985,18.2926,33473.2,36322,43118.8,50476.1
986,18.3116,33473.2,35449.7,42885.3,51929.8
987,18.3296,33473.2,35950.5,43001.6,53246.6
988,18.3473,33473.2,34971.3,42819,50703.9
989,18.3659,33473.2,36129.1,42772.4,55506.1
990,18.3846,33473.2,35172.3,42911.2,53504.2
991,18.4031,33473.2,34116,42938.5,51814.3
992,18.4215,33473.2,35980.2,42770.5,53198.3
993,18.4401,33473.2,35751.4,42927.5,52261.4
994,18.4586,33473.2,36593.2,42824.5,56313.4
995,18.4771,33473.2,36609.1,42786.9,51872
996,18.4954,33473.2,35523.4,42497.7,53648.3
997,18.5137,33473.2,35680.6,42891,52381.3
998,18.5324,33473.2,35546.8,42887.3,52960.2
999,18.5511,33473.2,36937.7,42759.9,52859.8
1000,18.57,33473.2,36784.4,42776.3,54365.9
1001,18.5886,33473.2,34970.3,43138.8,54735.8
1002,18.6074,33473.2,36133.5,42608.2,54004.8
1003,18.6259,33473.2,36545.5,42875.2,52725.9
1004,18.6444,33473.2,35052.4,42679.2,54388.2
1005,18.6635,33473.2,35326.1,43214.4,54340
1006,18.684,33473.2,35785.8,42851.3,53280.9
1007,18.7039,33473.2,35562.2,42633.5,52748.6
1008,18.7233,33473.2,35305.5,42903.1,53460.3
1009,18.7415,33473.2,34461.1,43113.9,53116.2
1010,18.7601,33473.2,36459.2,42909.7,49621.4
1011,18.7787,33473.2,36436.2,42903.4,50453
1012,18.7973,33473.2,36096.1,43067.1,56585
1013,18.8158,33473.2,35672.5,42733.4,51782.2
1014,18.8343,33473.2,35311.5,42758.8,53235.7
1015,18.8528,33473.2,36029.1,42658.2,52459.9
1016,18.8717,33473.2,36326.8,43005.5,53838.6
1017,18.8904,33473.2,36344.9,42915.4,56348.6
1018,18.9098,33473.2,35492.3,42818.8,51015.3
1019,18.9282,33473.2,36441.2,42609.6,51844.7
1020,18.9466,33473.2,35907.6,43110.9,53053.9
1021,18.9651,33473.2,36152.4,42819.4,50698.3
1022,18.9839,33473.2,35696.8,43132.4,51079.5
1023,19.0026,33473.2,36615.6,43215.9,54828.1
1024,19.0222,33473.2,33919.8,42943.5,53809.4
1025,19.0413,33473.2,36115.2,42754.7,51324.6
1026,19.0602,33473.2,35971.3,42805.3,56868.8
1027,19.0788,33473.2,35438.6,42837.4,54777.3
1028,19.0974,33473.2,36313.3,42968.9,53249.4
1029,19.1163,33473.2,35884.3,42557.3,50298.2
1030,19.1351,33473.2,35462.5,42696,53056.1
1031,19.1546,33473.2,35258.1,42463.8,51383.9
1032,19.1742,33473.2,34650.2,42663.5,53806.6
1033,19.1939,33473.2,35479.7,42859.2,54433.3
1034,19.213,33473.2,36650.9,43030.1,52196.7
1035,19.2318,33473.2,34823.9,42754.8,53346.4
1036,19.2511,33473.2,34920.2,43027.2,53147.4
1037,19.2699,33473.2,34029,42996.6,52730.6
1038,19.2889,33473.2,35093.7,42516.9,51467.8
1039,19.3078,33473.2,34789.8,42475.9,52523.2
1040,19.3269,33473.2,37007.3,43171.6,52339.5
1041,19.3461,33473.2,36690.1,42496.6,50841.8
1042,19.3652,33473.2,34243.1,42483.3,52646.5
1043,19.3841,33473.2,37055.7,42837.6,52880.9
1044,19.4028,33473.2,35053.4,42601.6,52164.2
1045,19.4218,33473.2,35569.6,42840.4,56257.9
1046,19.4409,33473.2,36717.9,42720.9,53233.2
1047,19.46,33473.2,35371.6,42923.4,53941.2
1048,19.4787,33473.2,35467.7,42969.5,55944.8
1049,19.4975,33473.2,35910.2,43158.4,51901.6
1050,19.5162,33473.2,36562.3,42922.1,53490.4
1051,19.535,33473.2,35203.9,42986,53223.3
