iter,elapsed_s,global_best_len,iter_best_len,iter_mean_len,iter_worst_len
54,1.07166,36090.2,38545.5,44959.9,55713.5
55,1.09116,36090.2,37281.6,45322.8,52940.2
56,1.11052,35439.3,35439.3,45280.4,52729.1
57,1.13038,35439.3,37724,45203.6,54056.2
58,1.14978,35439.3,37445.2,45430.6,57926
59,1.16934,35439.3,36614.9,45378.6,55200.4
60,1.18896,35439.3,37778.9,45463.1,55900.9
61,1.20837,35439.3,37584,45297.9,54225.9
62,1.22781,35439.3,38852,45362.1,55747.2
63,1.24776,35439.3,38860.1,45747.1,55426.9
64,1.26706,35439.3,37406,45354.3,55933.5
65,1.28639,35439.3,39013.2,45250.6,53538.5
66,1.30548,35439.3,37179,45107.8,55731.2
67,1.32502,35439.3,38290.5,45031.3,55310.7
68,1.34431,35439.3,37946.2,45176.1,57255.1
69,1.36446,35439.3,38088.5,45302.8,57730.6
70,1.38398,35439.3,37298.9,45896.2,55300.1
71,1.40329,35439.3,37777.9,45022.9,54831.2
72,1.42267,35439.3,38765.5,45230.9,52523.1
73,1.44175,35439.3,37402.8,44674.9,53351
74,1.46069,35439.3,38633.1,44831.4,55570.4
75,1.4799,35439.3,36720.4,45334.1,55746.4
76,1.499,35439.3,36809.6,45112.8,52911.9
77,1.5183,35439.3,37126.4,45209.8,54197.6
78,1.53731,35439.3,37262.6,45226.9,53496.4
79,1.55648,35439.3,37510.2,45473.9,55741.5
80,1.5758,35439.3,37520.7,45002.9,53283.3
81,1.59508,35439.3,37813.4,45079.2,56827.7
82,1.61416,35439.3,37481.8,45087.9,55034.3
83,1.63337,35439.3,38072.8,45067.6,54839.2
84,1.65261,35439.3,37868.1,45292.4,56053.1
85,1.67176,35439.3,38524.3,45536.1,55214.6
86,1.69104,35439.3,37594.2,45165.7,58431.1
87,1.71027,35439.3,36138.7,44997.9,55638.5
88,1.72945,35439.3,37795.4,45047.6,52042.8
89,1.74855,35439.3,39007.6,45401.4,53692
90,1.76753,35439.3,37607,45127.7,54832
91,1.78658,35439.3,38845,45247.3,54365.5
92,1.80575,35439.3,38193.7,44940.3,54139.4
93,1.82487,35439.3,38902.2,45468.9,54430.2
94,1.84401,35439.3,39102.2,45172.1,54388.9
95,1.86334,35439.3,37388.5,45183.6,53086.9
96,1.88255,35439.3,37284.1,45492.7,54813.2
97,1.90144,35439.3,36771,45149.8,54255
98,1.92068,35439.3,38516.4,45057,56608.1
99,1.93998,35439.3,38744.1,44944.5,54185.9
100,1.95946,35439.3,38169.7,45478.7,55911.6
101,1.97888,35439.3,36384.2,44810.1,55174.6
102,1.99807,35439.3,35930.1,44810,56522.6
103,2.0173,35439.3,36906.1,44915.1,59777.3
104,2.03668,35439.3,36666.8,45314.9,54645.2
105,2.05595,35439.3,36062.5,45727.6,60168.4
106,2.07561,35439.3,38274.3,45247.1,55677.8
107,2.09471,35439.3,36049.8,45038.2,57062.2
108,2.11383,35439.3,38813.9,45048.1,53613.2
109,2.13324,35439.3,37865.6,45453.2,54257.1
110,2.15268,35439.3,38575.2,45290.5,56025
111,2.172,35439.3,38120.9,45432.9,57558.2
112,2.19126,35439.3,38276.4,45385.9,55922.5
113,2.21049,35439.3,37127.7,45228.5,54884.5
114,2.22969,35439.3,36035.4,45039.6,56288.5
115,2.24891,35439.3,36381.8,45138.8,55582.6
116,2.26814,35439.3,37289.2,44967.7,54229.7
117,2.28739,35439.3,37051.4,45180.5,53019.7
118,2.30657,35439.3,37400,44862,55490.1
119,2.32596,35439.3,38597.5,45077.9,53123.8
120,2.34529,35439.3,37128.6,44785.9,53275.6
121,2.36478,35439.3,37612.4,45260.5,55997.7
122,2.38409,35439.3,37467.9,45114.1,54911.8
123,2.40346,35439.3,36756.1,45082.3,53077.3
124,2.42303,35439.3,37405.4,44841.5,53386.4
125,2.44246,35439.3,36640,44978,58503.9
126,2.46204,35439.3,37778.6,45293.3,53499.7
127,2.48148,35439.3,37994.5,44585.2,56168.1
128,2.50108,35439.3,37994.1,45196.4,58091.7
129,2.52066,35439.3,37701.4,44900.1,52600.5
130,2.54043,35439.3,37527.9,45552.3,54675.5
131,2.55986,35439.3,38750.3,44913.8,56025.3
132,2.57964,35439.3,37362.3,44976.7,55440.7
133,2.59937,35439.3,39198.1,45056,53967.8
134,2.61882,35439.3,35826.2,45134.9,55920.9
135,2.63826,35439.3,38232.4,45424.3,58808.3
136,2.65788,35439.3,36540.8,45277.9,66782.4
137,2.67745,35439.3,36994.2,45321.6,53807.9
138,2.69714,35439.3,38631.5,45492.3,55280.5
139,2.71805,35439.3,38483.4,45300.9,55813.2
140,2.73764,35439.3,37528.3,45474.7,58602.8
141,2.7571,35439.3,37715.7,44866.6,54661.3
142,2.77676,35439.3,36296.2,44811.2,52970
143,2.79612,35439.3,38443.5,45582.8,53707.5
144,2.81553,35439.3,38016.9,45158.6,55457.3
145,2.83512,35439.3,36323,45597.8,56924.2
146,2.8544,35439.3,38971.3,45250.6,56464.8
147,2.87356,35439.3,37765.3,45151.2,53554.3
148,2.89281,35439.3,38426.6,44874.4,56497.4
149,2.9122,35439.3,37168.9,45316.7,55280.8
150,2.9315,35439.3,38040.2,45013.5,55932.2
151,2.95083,35439.3,37584.9,44983.2,54107.8
152,2.97022,35439.3,36316.1,45037,55020.6
153,2.98951,35439.3,37320.5,45440.3,61236.8
154,3.00882,35439.3,37779.1,45049.4,54821.6
155,3.02807,35439.3,37723.3,45663.7,55114
156,3.0472,35439.3,36008,44927.1,58179.7
157,3.06643,35439.3,36479.6,45226.6,56670.9
158,3.08578,35439.3,37275.3,45240.3,54189.4
159,3.10527,35439.3,37968.9,45169.6,54075
160,3.12454,35439.3,38397,45618.8,55089
161,3.14371,35439.3,37057,45194.7,55300.9
162,3.16314,35439.3,36952.3,45562.4,58289.3
163,3.18254,35439.3,36917.3,45366,54001
164,3.20186,35439.3,37721.1,45298.1,56091.4
165,3.22138,35439.3,36666,45250.3,54861.2
166,3.24078,35439.3,36836.6,45009.6,53117.4
167,3.26012,35439.3,37894.1,45321.9,53540.4
168,3.27941,35439.3,38515.7,45279.6,55781.7
169,3.29876,35439.3,38331.5,45605.3,56804.4
170,3.31796,35439.3,37880.7,45530.7,56866.3
171,3.33723,35439.3,37085.8,44922.1,55427.2
172,3.35655,35439.3,37316.5,45053.7,57217.1
173,3.37628,35439.3,36219.9,45366.7,54318.4
174,3.3962,35439.3,36221.6,44993.4,54699.3
175,3.41605,35439.3,37802.9,45563.5,54465.2
176,3.43574,35439.3,37604,45100.5,54560.1
177,3.45563,35439.3,36574.5,45536,55368.4
178,3.47557,35439.3,37090.5,45220.4,54966.6
179,3.49534,35439.3,37637.9,45305.7,54178.5
180,3.51464,35439.3,37854.4,45075.9,55027.5
181,3.53409,35439.3,38476.5,45489.1,56476.7
182,3.55346,35439.3,37344,45032.4,54456.9
183,3.57274,35439.3,38443.9,45216.7,53142.6
184,3.59217,35132.3,35132.3,45121.3,53185.1
185,3.61154,35132.3,36819,45279.9,55963.7
186,3.63082,35132.3,38568.5,45124.8,53910.1
187,3.65013,35132.3,38022.7,44818.8,53505.6
188,3.66944,35132.3,38420.7,44895.8,55041.9
189,3.68891,35132.3,36076.6,45130.6,56743.5
190,3.70822,35132.3,37556.2,44969.7,56071.7
191,3.72766,35132.3,37824.4,44968.8,53489.1
192,3.74706,35132.3,38883.2,44842.2,57130.7
193,3.76634,35132.3,37276,45087.5,56438.7
194,3.78571,35132.3,38585.5,44527.8,53969.2
195,3.80504,35132.3,37294.3,44984.7,54502.1
196,3.82436,35132.3,37887.9,45018.7,54873.1
197,3.84369,35132.3,38460.5,45213,56820.5
198,3.8631,35132.3,35991.5,44843.1,57501.3
199,3.88266,35132.3,36853.8,45107.2,54448
200,3.9026,35132.3,38304.6,45532.8,54615.9
201,3.92186,35132.3,37650.1,45241.3,55550.7
202,3.94109,35132.3,36287.1,45463.4,54755.4
203,3.96052,35132.3,36660.3,45382.8,55478.6
204,3.9799,35132.3,37886.9,45110.4,54872.6
205,3.99943,35132.3,37887.2,45401.8,55580.3
206,4.01879,35132.3,36002.4,44830.2,55139.9
207,4.03799,35132.3,37946.5,45046.9,55294.4
208,4.05731,35132.3,37526,45459.6,54768.9
209,4.07699,35132.3,36770.6,44942.4,55984.3
210,4.09642,35132.3,38341.8,45156.2,52645.5
211,4.11561,35132.3,38017.3,44861.7,58481.8
212,4.13506,35132.3,36596.8,45014.7,57287.9
213,4.15424,35132.3,36987.9,45011.3,57416.6
214,4.17384,35132.3,35798.5,44864.1,54179.3
215,4.19275,35132.3,37203.7,45259.8,56801
216,4.21225,35132.3,36483.7,45223.4,53220.6
217,4.23174,35132.3,38611.2,45485.9,55285.4
218,4.25114,35132.3,37800,45216.6,58969.2
219,4.27047,35132.3,36899.9,45159.8,55271
220,4.2901,35132.3,38727.2,45385,56389.1
221,4.30975,35132.3,36452.9,45117.7,55707
222,4.32907,35132.3,38446.8,45265.6,57235.3
223,4.34855,35132.3,37435.3,45022,56009.8
224,4.36812,35132.3,37747.6,45064.6,57109.5
225,4.38752,35132.3,37260,45192.4,55453.6
226,4.40691,35132.3,38066.9,45261.6,56043.8
227,4.4266,35132.3,38035.7,45064.6,56076.5
228,4.44637,35132.3,38783.5,44797.6,55548
229,4.46595,35132.3,39074.4,45398.2,55178.7
230,4.48527,35132.3,36050.4,45233.8,54969.9
231,4.50491,35132.3,37844.5,44993.6,54398.3
232,4.52428,35132.3,38875.3,45044.6,55879.2
233,4.54375,35132.3,37527.2,44790.2,54625.8
234,4.56293,35132.3,37585.7,45150.6,54087
235,4.58277,35132.3,38833.1,45389.2,55639.3
236,4.60196,35132.3,38171.2,45041,53352.5
237,4.62118,35132.3,36849.6,45222.8,54456.6
238,4.64049,35132.3,38136.4,45097.5,53511.9
239,4.65977,35132.3,37494.9,44817.2,54306.8
240,4.67905,35132.3,38295.3,45163.6,55465.5
241,4.69846,35132.3,38048.3,44954.7,58176.5
242,4.71839,35132.3,38679,45089.9,56344.9
243,4.73803,35132.3,35843.1,45466.7,53508.5
244,4.75725,35132.3,37406.9,45482.5,54336.3
245,4.77658,35132.3,37203.6,45244.2,54669
246,4.79594,35132.3,35545.2,44880,56108.9
247,4.81538,35132.3,37504.9,45487.5,57066.9
248,4.83474,35132.3,38104.5,45241.6,54414.8
249,4.85412,35132.3,36677,45173.4,55461.6
250,4.87337,35132.3,37698.3,45147.1,56706.7
251,4.89262,35132.3,37191.3,45377.8,55871.2
252,4.91188,35132.3,37346.9,44878.6,54868.2
253,4.93097,35132.3,38017.3,45226.6,52521.6
254,4.95038,35132.3,38963.5,45651.3,54777.9
255,4.96983,35132.3,38517.8,45141.2,55095
256,4.989,35132.3,36373.1,45061.8,56113
257,5.00838,35132.3,35874.7,45410.3,57300.8
258,5.02778,35132.3,37822.5,45266.5,54537
259,5.04699,35132.3,38024.2,44990.4,53059.4
260,5.06622,35132.3,36781.2,44833.8,54360.9
261,5.08555,35132.3,37533.6,45222.4,52773.5
262,5.10469,35132.3,37182.4,45020.1,54822.2
263,5.12389,35132.3,38325.8,45060.2,53496.8
264,5.14326,35132.3,36035.4,44995,53538.7
265,5.16258,35132.3,37989.7,44944.2,52720.4
266,5.182,35132.3,38428.3,45347.4,54478.2
267,5.20133,35132.3,37442.4,44842.7,54675.8
268,5.2207,35132.3,37391.5,45141.9,55000.1
269,5.24002,35132.3,38408.3,45822.5,56246.2
270,5.25926,35132.3,37310.6,45176.5,59402.1
271,5.27868,35132.3,36138.3,45367.9,56753
272,5.29796,35132.3,37365.9,44833.4,55866.1
273,5.31737,35132.3,37115.1,44777.8,54728.6
274,5.33667,35132.3,37712.1,45068.7,55789.9
275,5.3561,35132.3,37340.7,45162.2,53358.6
276,5.37543,35132.3,37134.9,44563.7,54160.6
277,5.39459,35132.3,37904.9,45135.6,57202.3
278,5.41385,35132.3,37768,44797.2,60236.8
279,5.43315,35132.3,37407.6,44724.2,55530.2
280,5.45252,35132.3,36546,45254.9,58049.5
281,5.47185,35132.3,37918,45513.9,56114.2
282,5.49132,35132.3,37268.8,45339.2,53846.7
283,5.51065,35132.3,37737.8,45198.6,58691.1
284,5.53003,35132.3,36897.4,45205.2,57581.5
285,5.54933,35132.3,36899.9,44525.5,53930.1
286,5.56895,35132.3,37397,45442.7,55220.3
287,5.58839,35132.3,38142,45069.2,56452.7
288,5.60785,35132.3,37935.2,44812.5,56187.8
289,5.62715,35132.3,37985.5,45157.6,54660.7
290,5.64645,35132.3,36857.9,44662.1,55892.5
291,5.66583,35132.3,38417.4,44640.1,52953.7
292,5.68505,35132.3,38386,44627,56663.4
293,5.70422,35132.3,37686.3,44775.1,55029.2
294,5.72349,35132.3,36726.7,45140,54659.9
295,5.7428,35132.3,36923.3,45266.1,54674.9
296,5.76213,35132.3,36763.8,44840.1,56376.8
297,5.78142,35132.3,38216.5,45374.7,56858
298,5.80097,35132.3,37598,45037.8,54991.3
299,5.82051,35132.3,37025.2,45103.4,55389.4
300,5.8399,35132.3,37425.2,44992.9,53753.6
301,5.85934,35132.3,37845.5,45266.4,59918
302,5.87877,35132.3,38306.6,45090.7,59459.2
303,5.89816,35132.3,37932,45199.1,58303.3
304,5.91738,35132.3,38328.7,45111.6,56414.7
305,5.93668,35132.3,39209.3,45521.4,55091.5
306,5.95602,35132.3,36178.2,45068.8,53307.4
307,5.97539,35132.3,36414.6,45011.7,56856.1
308,5.99473,35132.3,38513.5,45221.5,55938.1
309,6.01404,35132.3,37422.1,44629,53987.1
310,6.03331,35132.3,37541.5,45019.1,55723.8
311,6.05267,35132.3,36781.4,45019.4,53567.5
312,6.07197,35132.3,38205.4,45139.7,54029.3
313,6.09126,35132.3,37932.3,44937.8,54959
314,6.11077,35132.3,36860,45303.7,56538.9
315,6.13003,35132.3,36119.3,45489.6,52831.3
316,6.14935,35132.3,37496.3,45094.5,54610.8
317,6.16866,35132.3,38153.6,45346.3,54443.7
318,6.18786,35132.3,37295,45188.7,55511.6
319,6.20726,35132.3,36350,45128.3,55539.6
320,6.22665,35132.3,38106.7,45530.6,55681.2
321,6.24599,35132.3,36586.8,44986.8,55370.8
322,6.26524,35132.3,38369.2,44973.4,54337.2
323,6.28466,35132.3,37642.5,45253.5,58708.4
324,6.3042,35132.3,38554,45347.1,54559.9
325,6.32353,35132.3,38617.8,45283.9,53157.2
326,6.34295,35132.3,36864.3,44909.7,53555.1
327,6.3623,35132.3,37156.3,45267.8,58455
328,6.38158,35132.3,38372.6,44701.7,53347.4
329,6.40109,35132.3,38187.5,44860.4,55586
330,6.42021,34902.5,34902.5,44927.3,55731.6
331,6.43958,34902.5,38400.1,45372.4,56318.7
332,6.45895,34902.5,36568.3,45248.5,56412.5
333,6.47831,34902.5,37983,45081.4,54681.3
334,6.49746,34902.5,37826.8,44864.1,53565.7
335,6.51698,34902.5,37968.1,44780.3,55237.8
336,6.53628,34902.5,37545.5,44894.8,55346.9
337,6.55566,34902.5,37737,45006,55441.3
338,6.57524,34902.5,38876.6,45140.4,53771.4
339,6.59477,34902.5,36886.3,44793.8,53508
340,6.61425,34902.5,37130.1,45192.6,53610.9
341,6.63366,34902.5,36922.2,45253.1,55200.8
342,6.65307,34902.5,36739.9,44693.1,56466
343,6.67239,34902.5,38756.8,45075.5,53351.3
344,6.6917,34902.5,38009.9,44809.2,57337.2
345,6.71106,34902.5,37350,45252,53907.3
346,6.7303,34902.5,35467.1,44977.8,54278.7
347,6.74973,34902.5,36324.8,44994.1,56177.8
348,6.76928,34902.5,38101.4,44992.4,59476
349,6.78863,34902.5,37190.1,44822.8,55770.2
350,6.80808,34902.5,37555.9,44760.4,56771.5
351,6.82728,34902.5,36125.6,44814.2,58791.1
352,6.84669,34902.5,37509.6,44828.9,55701.8
353,6.86622,34902.5,36284.5,44971,55651.9
354,6.88561,34902.5,38048.2,45161.8,57190.6
355,6.90487,34902.5,37409.1,44811.4,54897.6
356,6.92459,34902.5,38160.1,44956.4,52997.9
357,6.94389,34902.5,38099.7,45048.4,54075.8
358,6.96328,34902.5,37187.8,45296.2,56234.9
359,6.98321,34902.5,37184.4,45598.3,58175.8
360,7.00267,34902.5,38249.2,45509.8,57200.3
361,7.02207,34902.5,37126.5,45196.9,56172.4
362,7.04162,34902.5,36878.2,44658.8,59001.7
363,7.06135,34902.5,37332.1,44657.6,54428.9
364,7.08083,34902.5,38882.8,45151.7,54655.1
365,7.10026,34902.5,36940,44745.7,54055.3
366,7.11969,34902.5,36640.2,44841.6,55723.1
367,7.13901,34902.5,38130.8,44533.5,58055.8
368,7.15854,34902.5,38118.6,44886.2,54215.8
369,7.17793,34902.5,37393.5,44370.1,52523
370,7.19741,34902.5,36965.8,44455.5,55082.2
371,7.2168,34902.5,38205.3,44755.3,57421.2
372,7.23611,34902.5,36394.1,44675.4,60035.4
373,7.25524,34902.5,36589.4,44917.6,55328.3
374,7.27517,34902.5,37700.7,44891.4,54823.5
375,7.29506,34902.5,37812.7,44985.1,57969.1
376,7.31474,34902.5,37062,44876.2,53814.7
377,7.33459,34902.5,36915.7,44865.2,54942.7
378,7.35414,34902.5,36067.8,44657.5,53609.9
379,7.37361,34902.5,37742.9,45047,55704.4
380,7.39311,34902.5,38572.3,44973.8,55058.2
381,7.41258,34902.5,37102.4,44763.6,52474.9
382,7.43199,34902.5,36236.8,44704.8,56707.1
383,7.45134,34902.5,37876.3,44512.8,53437.2
384,7.4706,34902.5,37894.3,45019,53598.4
385,7.49001,34902.5,37827.7,44909.6,55029.6
386,7.50941,34902.5,36001.5,44724,52937.3
387,7.52887,34902.5,36937.7,44820.4,56122.2
388,7.54817,34902.5,37663.8,45145.1,51901.8
389,7.56776,34902.5,37217.1,44789.1,54521
390,7.58738,34902.5,37995.5,44897.7,53153.3
391,7.60687,34902.5,37411.9,44661.2,52943.6
392,7.62623,34902.5,38244.3,45170.7,55584.7
393,7.64574,34902.5,38682.5,44892.8,55750
394,7.66496,34902.5,37472.3,44722.7,60283.8
395,7.68445,34902.5,38503.5,44758.5,58659.3
396,7.70407,34902.5,36430.6,44994,56208.3
397,7.72346,34902.5,38033.6,45205,55850.7
398,7.74305,34902.5,37524.9,45056.2,55461.2
399,7.76235,34902.5,37140.9,45059.7,54726.1
400,7.78225,34902.5,36976.8,44906.9,52512.8
401,7.80169,34902.5,36789.2,44968.3,53801.9
402,7.82138,34902.5,37730.6,44813.6,53038.3
403,7.84082,34902.5,37315.5,44935,52690.3
404,7.86034,34902.5,37622.7,45038.1,56042.9
405,7.87971,34902.5,37039.2,45141.6,55130.4
406,7.89932,34902.5,37725.1,44742,57526.2
407,7.91895,34902.5,37513.1,45285.5,56398.8
408,7.93835,34902.5,38250.3,44772.9,52726.6
409,7.95778,34902.5,37702.3,44940.7,54906.4
410,7.97725,34902.5,38816.3,44950.3,56771.3
411,7.99657,34902.5,37048.3,45334.3,55867.9
412,8.01598,34902.5,37998.3,44658.4,55059.5
413,8.03532,34902.5,37940.6,44793.7,51550.1
414,8.05469,34902.5,37365.6,44850.1,53833.4
415,8.0742,34902.5,36629.8,44877.2,54328.3
416,8.09341,34902.5,36393.8,44654,55972.5
417,8.11285,34902.5,39001.5,45059.8,57699.9
418,8.13214,34902.5,36623.3,44619.1,54539.5
419,8.15154,34902.5,38708.4,44817.2,53031.5
420,8.17129,34902.5,38137.8,44767.9,52439.6
421,8.19082,34902.5,37378.9,45309.2,55822.6
422,8.21041,34902.5,37734,45306.4,56836.9
423,8.22984,34902.5,37126.7,44804.6,57765.2
424,8.24951,34902.5,37996.7,45447,55071.9
425,8.26895,34902.5,37526.6,44362.9,53329
426,8.28861,33501.8,33501.8,45120.7,54140.1
427,8.30785,33501.8,38765,45079.4,53497.1
428,8.32707,33501.8,36889.5,45016.5,57929.9
429,8.34651,33501.8,37025.8,44906.4,56251.7
430,8.36602,33501.8,38005.1,44636,60748.7
431,8.38565,33501.8,37711.4,45183.9,53064.7
432,8.40493,33501.8,37182.9,44611.9,56675.9
433,8.4244,33501.8,36761.7,45100.9,56227.8
434,8.44378,33501.8,37682.2,45122.2,56231
435,8.46308,33501.8,37332.5,45319.5,54952.1
436,8.48243,33501.8,37592.1,45109.6,53578.8
437,8.50196,33501.8,35675.6,44842.1,55363.7
438,8.52146,33501.8,37357.1,45062.7,53858.6
439,8.54093,33501.8,38244.6,44955.6,54467
440,8.56045,33501.8,39474.8,44571,52358.8
441,8.58002,33501.8,37056.4,44668.1,53650.1
442,8.59927,33501.8,35919.1,45041.8,55117.9
443,8.61881,33501.8,36795.9,44802.9,55282.9
444,8.63814,33501.8,35811.7,45022.9,54008.9
445,8.65752,33501.8,37597.7,44939.1,57454.7
446,8.67711,33501.8,37371.8,45275.7,57384.8
447,8.69656,33501.8,37205,44946.3,55910.5
448,8.71615,33501.8,36698.5,44443.1,54534.4
449,8.73543,33501.8,38572.3,44859.3,57097.1
450,8.75484,33501.8,36833.7,44911.5,53143.5
451,8.77399,33501.8,36992.4,44914.8,55073.4
452,8.79348,33501.8,37336.8,44898.6,56451.2
453,8.81303,33501.8,36849.1,44775.9,53435
454,8.83233,33501.8,36880.5,45029.2,57389
455,8.85134,33501.8,37150,44979.8,55247.9
456,8.87067,33501.8,38010.5,44879.8,53352.8
457,8.89015,33501.8,37822.5,45433.1,55380
458,8.90967,33501.8,37008.5,45341.7,54522.3
459,8.929,33501.8,37512.4,44632.7,54268.6
460,8.9484,33501.8,37908.6,45179.1,53846.3
461,8.96777,33501.8,37892.3,45540.5,57626.2
462,8.98697,33501.8,36974.5,44944.8,54184.4
463,9.00642,33501.8,38076.4,45157.6,57492.9
464,9.02573,33501.8,37716.4,44679.3,56877.5
465,9.04501,33501.8,36341.5,44693.9,54001
466,9.06447,33501.8,38409.7,45087.5,59084.9
467,9.08341,33501.8,36566.2,44683.5,62446.7
468,9.10284,33501.8,36902.4,44856.8,55844.2
469,9.12217,33501.8,37073.8,44950.4,58997
470,9.14152,33501.8,37551.9,44533.7,55018.8
471,9.16091,33501.8,37997.5,44990,57717
472,9.18048,33501.8,38051.5,45302.2,60832.1
473,9.19971,33501.8,39145.9,44881.3,53474
474,9.2191,33501.8,37196.3,44800.8,54516
475,9.23841,33501.8,37545.1,44548.1,53835.6
476,9.2578,33501.8,36507.6,44852.4,56332
477,9.27723,33501.8,34844.9,44608.2,54909
478,9.29699,33501.8,37852.9,44957.5,62689.3
479,9.31629,33501.8,37533.8,44547.9,54772.1
480,9.3352,33501.8,35805.9,44786.4,55310
481,9.35431,33501.8,35420.7,44470.2,52830.8
482,9.37348,33501.8,36349.5,44859.8,54041.6
483,9.39253,33501.8,36747.4,44721.9,53499.1
484,9.41185,33501.8,37190.2,44699,54563.5
485,9.43108,33501.8,36713.2,44957.5,55186.1
486,9.45024,33501.8,37416.5,44825.5,57250.9
487,9.46956,33501.8,36994.7,44971.1,53818.9
488,9.48865,33501.8,38252.8,44729.5,54250
489,9.50793,33501.8,37050.3,44402.9,53908.7
490,9.52705,33501.8,37278.8,44637.7,55912.7
491,9.54619,33501.8,37490.2,44821.8,53985.1
492,9.56525,33501.8,38200.7,45257.8,57421.9
493,9.5847,33501.8,37013.4,44926.4,54872.2
494,9.60404,33501.8,37389.2,44693,54550.1
495,9.62325,33501.8,36831.7,45196.4,53759.6
496,9.64255,33501.8,38825.9,45218.1,56383.4
497,9.66182,33501.8,36879.6,44792.8,53683.3
498,9.68097,33501.8,36727.7,44990.1,53620.7
499,9.70004,33501.8,36265,44979.4,58208.9
500,9.71939,33501.8,37922.7,45065.4,55793.4
501,9.73837,33501.8,35372.8,44949.6,54237.8
502,9.75751,33501.8,37061.1,44873,55399.2
503,9.7767,33501.8,37211.4,44738.3,57336.5
504,9.79597,33501.8,37207.7,44633.9,52371
505,9.81526,33501.8,37272.6,44749.6,56666
506,9.83455,33501.8,37650.6,45140.9,54725.3
507,9.85363,33501.8,34230.8,45027.2,55612.1
508,9.87283,33501.8,38234.1,44834.5,55577.4
509,9.89202,33501.8,36465.4,45091.8,56264.8
510,9.91127,33501.8,37464.1,45050.1,55088.1
511,9.93052,33501.8,37316.3,44948.6,56032.9
512,9.95022,33501.8,38099.8,45139,53999.4
513,9.96949,33501.8,36538.4,45339.2,55894
514,9.98875,33501.8,37539.9,44704.7,53505.1
515,10.0079,33501.8,36083.1,45095,54614.2
516,10.0272,33501.8,35614.5,45156.4,56432
517,10.0466,33501.8,37805.3,44723.9,54470.4
518,10.0657,33501.8,38708.7,45087.2,62468.5
519,10.0854,33501.8,37075.6,44971.7,54997.6
520,10.1048,33501.8,36894.2,45308.1,56657.6
521,10.1241,33501.8,37761.3,44856.1,56326
522,10.1433,33501.8,37388.2,45052.9,53999.7
523,10.1627,33501.8,38454.3,44958.8,57347.6
524,10.1822,33501.8,36782.6,44975.6,57542
525,10.2016,33501.8,35905,44497.1,55404.2
526,10.2206,33501.8,37725.2,44799.8,55987.8
527,10.2399,33501.8,35972.1,44816.3,54520.8
